MB,MF,MFonMB,Crits,Choice,Subj
0.77188,-4.9517,1.2679,0,1,154
1.7719,2.0483,4.2679,1,1,154
-2.2281,-0.95166,-2.7321,0,0,154
-2.2281,-0.95166,4.2679,1,0,154
-4.2281,-5.9517,4.2679,1,1,154
-8.2281,-7.9517,-3.7321,0,1,154
2.7719,-2.9517,4.2679,1,0,154
-8.2281,0.048341,-3.7321,1,1,154
-0.22812,-1.9517,-4.7321,1,1,154
-2.2281,-6.9517,-1.7321,1,0,155
0.77188,1.0483,-3.7321,0,0,155
0.77188,0.048341,-2.7321,1,0,155
-7.2281,-6.9517,4.2679,0,0,155
-6.2281,-7.9517,-4.7321,0,1,155
2.7719,8.0483,-4.7321,1,1,155
2.7719,0.048341,-3.7321,1,1,155
-1.2281,3.0483,4.2679,1,0,155
-0.22812,3.0483,4.2679,1,0,155
0.77188,-1.9517,4.2679,0,0,155
-0.22812,-0.95166,3.2679,1,1,155
-7.2281,0.048341,-3.7321,0,0,155
5.7719,-0.95166,-4.7321,1,0,155
-5.2281,-4.9517,4.2679,0,0,155
-3.2281,-4.9517,-4.7321,1,1,155
-2.2281,-0.95166,3.2679,1,1,155
0.77188,1.0483,1.2679,1,1,155
0.77188,-2.9517,4.2679,0,0,155
1.7719,-2.9517,2.2679,1,1,155
-3.2281,2.0483,-2.7321,0,1,155
-1.2281,-3.9517,-3.7321,1,0,155
4.7719,-2.9517,-4.7321,0,1,155
-7.2281,-1.9517,-4.7321,1,0,155
-0.22812,-1.9517,-2.7321,1,1,155
-2.2281,-1.9517,4.2679,1,1,157
-5.2281,-4.9517,4.2679,0,0,157
-4.2281,-0.95166,4.2679,0,0,157
6.7719,7.0483,-2.7321,1,1,157
-0.22812,2.0483,-2.7321,1,1,157
-0.22812,-2.9517,-2.7321,1,1,157
4.7719,4.0483,-2.7321,1,1,157
-2.2281,-1.9517,2.2679,0,1,157
-5.2281,4.0483,2.2679,0,1,157
-0.22812,4.0483,-4.7321,1,1,157
5.7719,4.0483,-4.7321,0,1,157
4.7719,8.0483,4.2679,1,1,157
-3.2281,-1.9517,-1.7321,1,0,157
-0.22812,2.0483,3.2679,0,1,157
4.7719,-1.9517,-4.7321,1,1,157
3.7719,-3.9517,-4.7321,0,1,157
-2.2281,6.0483,-4.7321,1,0,157
1.7719,-1.9517,4.2679,0,0,157
-5.2281,-4.9517,-3.7321,1,1,157
4.7719,-2.9517,-4.7321,0,1,157
4.7719,-2.9517,-4.7321,1,1,157
5.7719,5.0483,4.2679,1,1,157
-2.2281,0.048341,-3.7321,1,0,158
-0.22812,0.048341,3.2679,0,0,158
4.7719,5.0483,2.2679,0,1,158
0.77188,6.0483,-2.7321,1,1,158
-1.2281,1.0483,-2.7321,1,1,158
-1.2281,-3.9517,4.2679,1,1,158
-5.2281,-1.9517,4.2679,0,1,158
-3.2281,-2.9517,-4.7321,1,1,158
-0.22812,-0.95166,3.2679,0,0,158
-1.2281,0.048341,4.2679,1,0,158
2.7719,5.0483,4.2679,1,1,158
-2.2281,-0.95166,4.2679,0,1,158
-1.2281,-2.9517,-2.7321,1,0,158
1.7719,-0.95166,3.2679,1,1,158
-3.2281,3.0483,4.2679,1,1,158
2.7719,-2.9517,2.2679,0,1,158
4.7719,-2.9517,-2.7321,1,1,158
-6.2281,2.0483,4.2679,0,0,158
-0.22812,0.048341,-4.7321,1,1,158
-1.2281,0.048341,2.2679,1,1,158
2.7719,-6.9517,4.2679,1,1,158
4.7719,1.0483,-4.7321,1,1,160
4.7719,-1.9517,-4.7321,0,1,160
6.7719,5.0483,3.2679,1,1,160
4.7719,0.048341,2.2679,1,1,160
-7.2281,-6.9517,0.26793,0,0,160
4.7719,2.0483,4.2679,1,1,160
5.7719,5.0483,-4.7321,1,1,160
-5.2281,-0.95166,3.2679,0,0,160
-2.2281,-1.9517,-2.7321,1,1,160
-2.2281,-1.9517,-2.7321,1,1,160
-7.2281,0.048341,-4.7321,0,0,160
3.7719,4.0483,3.2679,1,1,160
-1.2281,-3.9517,4.2679,1,1,160
-4.2281,2.0483,4.2679,0,0,160
1.7719,-3.9517,2.2679,1,1,160
1.7719,2.0483,4.2679,0,1,160
2.7719,-3.9517,-4.7321,1,0,160
-3.2281,2.0483,-2.7321,0,0,160
-2.2281,-2.9517,-2.7321,1,1,160
-5.2281,-5.9517,4.2679,1,1,160
3.7719,-2.9517,-4.7321,1,1,162
-7.2281,-6.9517,4.2679,0,0,162
-0.22812,1.0483,3.2679,1,1,162
-1.2281,-1.9517,4.2679,1,1,162
4.7719,0.048341,4.2679,1,1,162
-1.2281,-4.9517,-4.7321,1,1,162
5.7719,-1.9517,-4.7321,1,1,162
2.7719,-6.9517,-3.7321,1,1,162
-5.2281,-0.95166,4.2679,0,0,162
-0.22812,-1.9517,-4.7321,1,1,162
4.7719,-1.9517,-4.7321,1,1,162
-2.2281,-5.9517,4.2679,1,1,162
1.7719,0.048341,4.2679,0,1,162
-0.22812,0.048341,-4.7321,1,0,162
-0.22812,1.0483,2.2679,1,0,162
4.7719,0.048341,4.2679,1,1,162
-0.22812,3.0483,2.2679,1,1,164
-4.2281,-3.9517,4.2679,0,0,164
-8.2281,-6.9517,-4.7321,1,0,164
4.7719,6.0483,-3.7321,1,1,164
4.7719,4.0483,-4.7321,1,1,164
1.7719,0.048341,-4.7321,0,1,164
-0.22812,-3.9517,-4.7321,1,1,164
2.7719,-1.9517,-2.7321,0,1,164
-3.2281,7.0483,-4.7321,1,1,164
1.7719,5.0483,-3.7321,0,1,164
4.7719,4.0483,2.2679,1,1,164
0.77188,1.0483,-4.7321,1,1,164
-2.2281,-0.95166,4.2679,0,0,164
-1.2281,5.0483,-3.7321,1,1,164
5.7719,1.0483,2.2679,1,1,164
5.7719,-1.9517,3.2679,1,1,164
-2.2281,-0.95166,4.2679,0,0,164
-7.2281,-7.9517,4.2679,0,1,165
5.7719,2.0483,4.2679,1,1,165
5.7719,6.0483,-4.7321,0,1,165
-9.2281,-8.9517,-3.7321,0,0,165
2.7719,7.0483,2.2679,1,1,165
-7.2281,1.0483,-4.7321,1,1,165
-9.2281,-6.9517,-3.7321,1,1,165
-1.2281,7.0483,4.2679,1,1,165
-5.2281,-3.9517,4.2679,0,0,165
0.77188,2.0483,-4.7321,1,1,165
-2.2281,-1.9517,4.2679,1,1,165
1.7719,0.048341,4.2679,0,0,165
6.7719,-6.9517,3.2679,1,0,165
0.77188,2.0483,4.2679,1,0,165
-0.22812,0.048341,4.2679,1,0,165
-6.2281,-4.9517,-3.7321,0,1,165
-5.2281,-0.95166,-4.7321,1,1,165
-3.2281,-3.9517,-3.7321,1,0,165
-1.2281,-2.9517,-4.7321,1,0,165
4.7719,5.0483,-3.7321,1,0,165
2.7719,3.0483,4.2679,0,1,166
0.77188,3.0483,4.2679,1,1,166
0.77188,1.0483,4.2679,0,1,166
-2.2281,-8.9517,3.2679,0,0,166
6.7719,6.0483,4.2679,0,1,166
-4.2281,-6.9517,4.2679,1,0,166
-6.2281,-6.9517,4.2679,1,0,166
1.7719,0.048341,2.2679,1,0,166
-4.2281,-8.9517,-2.7321,1,0,166
2.7719,2.0483,4.2679,0,0,166
-1.2281,2.0483,2.2679,0,1,166
2.7719,3.0483,3.2679,1,1,166
-1.2281,-6.9517,4.2679,1,1,166
-3.2281,-0.95166,-2.7321,0,0,166
0.77188,4.0483,2.2679,1,1,166
-4.2281,-6.9517,4.2679,0,0,166
-7.2281,-4.9517,2.2679,1,1,166
-1.2281,1.0483,-2.7321,1,1,166
-3.2281,1.0483,3.2679,1,0,166
3.7719,0.048341,2.2679,1,0,166
-0.22812,0.048341,-3.7321,1,1,166
4.7719,2.0483,-2.7321,1,0,166
-4.2281,-2.9517,4.2679,1,1,166
2.7719,3.0483,3.2679,0,1,167
2.7719,-0.95166,4.2679,1,1,167
-0.22812,5.0483,4.2679,1,0,167
0.77188,-0.95166,2.2679,1,1,167
-3.2281,-3.9517,4.2679,1,1,167
-5.2281,-0.95166,4.2679,0,1,167
-0.22812,0.048341,-3.7321,1,1,167
-5.2281,2.0483,-4.7321,0,0,167
-4.2281,-0.95166,3.2679,0,0,167
-1.2281,5.0483,-2.7321,1,1,167
-5.2281,-0.95166,-4.7321,0,0,167
1.7719,4.0483,-0.73207,1,1,167
1.7719,0.048341,2.2679,1,1,167
-0.22812,3.0483,-2.7321,0,1,167
-0.22812,-3.9517,-4.7321,1,0,167
-1.2281,-2.9517,-2.7321,1,1,167
2.7719,1.0483,3.2679,0,1,167
1.7719,2.0483,-2.7321,1,1,167
-3.2281,4.0483,-2.7321,0,1,167
-1.2281,3.0483,-4.7321,0,1,167
-8.2281,5.0483,-4.7321,1,1,167
-0.22812,1.0483,-4.7321,1,1,167
4.7719,-2.9517,4.2679,1,1,167
-3.2281,-2.9517,2.2679,1,1,168
-0.22812,1.0483,-4.7321,0,1,168
0.77188,-0.95166,-4.7321,1,1,168
4.7719,6.0483,-4.7321,1,0,168
-7.2281,-6.9517,-4.7321,1,1,168
-4.2281,-3.9517,-4.7321,0,0,168
0.77188,3.0483,-4.7321,1,0,168
0.77188,1.0483,2.2679,0,0,168
-1.2281,-6.9517,4.2679,0,0,168
6.7719,-7.9517,3.2679,1,1,168
-3.2281,-1.9517,4.2679,0,0,168
0.77188,-0.95166,3.2679,1,1,168
1.7719,2.0483,3.2679,0,1,168
2.7719,2.0483,4.2679,1,0,168
2.7719,0.048341,-4.7321,1,1,168
-5.2281,-3.9517,-4.7321,0,0,168
-2.2281,0.048341,2.2679,1,1,168
1.7719,3.0483,-4.7321,1,1,168
-8.2281,-1.9517,4.2679,0,0,168
-3.2281,2.0483,-2.7321,1,1,168
-1.2281,-4.9517,-4.7321,1,1,168
-3.2281,-0.95166,-4.7321,0,1,172
5.7719,6.0483,-4.7321,1,1,172
5.7719,-6.9517,-3.7321,1,1,172
2.7719,4.0483,4.2679,0,1,172
-1.2281,-5.9517,-2.7321,1,1,172
-2.2281,5.0483,-3.7321,0,0,172
-0.22812,4.0483,2.2679,1,1,172
-0.22812,3.0483,-0.73207,0,1,172
2.7719,-5.9517,-4.7321,1,1,172
2.7719,-5.9517,-4.7321,1,1,172
6.7719,-1.9517,-4.7321,1,1,172
4.7719,-1.9517,-4.7321,1,1,172
6.7719,-0.95166,-4.7321,1,1,172
5.7719,6.0483,-3.7321,0,1,172
-8.2281,-7.9517,-2.7321,1,0,172
6.7719,7.0483,2.2679,1,1,172
6.7719,-0.95166,1.2679,1,1,172
-5.2281,0.048341,-4.7321,0,0,172
-3.2281,-6.9517,4.2679,1,1,172
0.77188,-2.9517,3.2679,1,1,172
3.7719,-1.9517,3.2679,1,1,172
0.77188,0.048341,2.2679,1,1,172
1.7719,0.048341,-2.7321,1,1,172
6.7719,5.0483,-4.7321,0,1,173
4.7719,8.0483,-4.7321,1,1,173
-3.2281,-0.95166,4.2679,0,1,173
-7.2281,-7.9517,-1.7321,0,0,173
6.7719,0.048341,1.2679,1,1,173
6.7719,0.048341,4.2679,1,1,173
5.7719,-7.9517,4.2679,1,1,173
-8.2281,-1.9517,4.2679,1,0,173
2.7719,-1.9517,-4.7321,1,1,173
3.7719,5.0483,4.2679,0,1,173
-5.2281,4.0483,-4.7321,0,0,173
-2.2281,-1.9517,-4.7321,1,1,173
0.77188,1.0483,-4.7321,1,1,173
-1.2281,6.0483,2.2679,1,1,173
4.7719,3.0483,-0.73207,0,1,173
2.7719,-2.9517,0.26793,1,1,173
0.77188,1.0483,-2.7321,1,1,173
2.7719,-2.9517,-2.7321,1,1,173
1.7719,4.0483,-3.7321,1,1,173
3.7719,-0.95166,-4.7321,0,1,173
-3.2281,5.0483,-3.7321,1,1,173
-3.2281,-0.95166,-2.7321,1,1,173
-1.2281,-3.9517,2.2679,1,1,173
4.7719,-2.9517,3.2679,0,0,175
2.7719,1.0483,4.2679,1,1,175
2.7719,7.0483,-3.7321,0,0,175
6.7719,8.0483,-3.7321,0,1,175
4.7719,5.0483,2.2679,1,1,175
-0.22812,-3.9517,-4.7321,1,1,175
-4.2281,-1.9517,3.2679,1,1,175
1.7719,2.0483,0.26793,0,1,175
-6.2281,-6.9517,3.2679,0,0,175
1.7719,2.0483,3.2679,1,1,175
-0.22812,0.048341,4.2679,0,1,175
3.7719,-1.9517,2.2679,0,1,175
-2.2281,-1.9517,3.2679,1,1,175
4.7719,2.0483,4.2679,0,1,175
5.7719,-9.9517,4.2679,1,1,175
-0.22812,-6.9517,4.2679,0,1,175
-3.2281,2.0483,-4.7321,1,1,175
0.77188,-1.9517,3.2679,1,1,175
1.7719,0.048341,4.2679,1,1,175
4.7719,5.0483,-3.7321,1,1,175
-6.2281,-7.9517,-2.7321,0,0,175
-0.22812,0.048341,4.2679,1,0,175
6.7719,-1.9517,3.2679,1,1,175
0.77188,2.0483,2.2679,1,0,177
2.7719,0.048341,0.26793,1,1,177
2.7719,1.0483,3.2679,1,1,177
0.77188,1.0483,-4.7321,0,1,177
-2.2281,8.0483,-3.7321,0,0,177
-1.2281,-0.95166,4.2679,1,1,177
-0.22812,5.0483,-2.7321,1,1,177
1.7719,2.0483,-4.7321,1,1,177
2.7719,8.0483,-4.7321,0,1,177
1.7719,-3.9517,-2.7321,1,0,177
-2.2281,-3.9517,-4.7321,0,1,177
-4.2281,4.0483,2.2679,0,0,177
-3.2281,-2.9517,2.2679,0,0,177
-6.2281,-2.9517,-2.7321,1,0,177
-6.2281,-4.9517,4.2679,0,1,177
-2.2281,-1.9517,3.2679,1,1,177
-5.2281,-4.9517,4.2679,1,1,177
4.7719,5.0483,-2.7321,1,1,177
-3.2281,-2.9517,-4.7321,0,1,177
-4.2281,2.0483,4.2679,1,1,177
-6.2281,-9.9517,4.2679,0,0,177
-6.2281,-4.9517,-2.7321,1,1,177
-5.2281,-2.9517,2.2679,1,1,177
1.7719,2.0483,-2.7321,1,1,178
-1.2281,0.048341,4.2679,0,0,178
1.7719,2.0483,-3.7321,0,0,178
-3.2281,4.0483,-4.7321,1,0,178
4.7719,-1.9517,-4.7321,1,1,178
-0.22812,3.0483,-3.7321,1,1,178
-1.2281,-4.9517,4.2679,0,0,178
2.7719,6.0483,4.2679,1,1,178
-1.2281,1.0483,4.2679,0,0,178
0.77188,6.0483,4.2679,1,1,178
0.77188,1.0483,4.2679,0,0,178
1.7719,-0.95166,4.2679,1,1,178
-3.2281,-3.9517,4.2679,0,0,178
-1.2281,4.0483,-0.73207,0,0,178
0.77188,4.0483,4.2679,1,1,178
-4.2281,-2.9517,3.2679,1,1,178
2.7719,-0.95166,2.2679,1,1,178
-5.2281,3.0483,3.2679,0,0,178
3.7719,4.0483,4.2679,1,1,178
3.7719,5.0483,4.2679,1,1,178
0.77188,0.048341,2.2679,1,1,178
-2.2281,-0.95166,4.2679,0,0,180
-0.22812,-3.9517,-4.7321,1,0,180
1.7719,-2.9517,0.26793,1,1,180
-4.2281,2.0483,-4.7321,0,0,180
3.7719,3.0483,-4.7321,1,1,180
1.7719,2.0483,4.2679,1,1,180
-0.22812,-3.9517,3.2679,1,1,180
2.7719,4.0483,-4.7321,0,1,180
2.7719,2.0483,-4.7321,1,1,180
-9.2281,-8.9517,2.2679,0,0,180
-0.22812,3.0483,4.2679,0,1,180
2.7719,-0.95166,4.2679,1,1,180
0.77188,1.0483,4.2679,0,1,180
-0.22812,-9.9517,3.2679,1,1,180
-0.22812,1.0483,4.2679,0,1,180
-0.22812,-8.9517,4.2679,1,1,180
-0.22812,-6.9517,3.2679,1,1,180
0.77188,0.048341,-4.7321,0,1,180
-0.22812,0.048341,4.2679,1,1,180
6.7719,-5.9517,-4.7321,1,1,180
4.7719,-3.9517,-2.7321,1,1,180
3.7719,-1.9517,-4.7321,1,1,180
-3.2281,-4.9517,-2.7321,0,0,182
-3.2281,2.0483,4.2679,1,1,182
-4.2281,0.048341,2.2679,0,0,182
2.7719,-6.9517,4.2679,1,1,182
-0.22812,1.0483,4.2679,1,1,182
5.7719,3.0483,2.2679,1,1,182
5.7719,0.048341,4.2679,1,1,182
0.77188,0.048341,2.2679,1,1,182
1.7719,0.048341,2.2679,0,1,182
-6.2281,-2.9517,-4.7321,0,0,182
2.7719,0.048341,-3.7321,1,1,182
3.7719,1.0483,-4.7321,1,1,182
2.7719,2.0483,-4.7321,0,0,182
1.7719,2.0483,4.2679,1,1,182
-1.2281,1.0483,2.2679,1,1,182
-1.2281,2.0483,-4.7321,1,1,182
4.7719,0.048341,-2.7321,1,1,182
5.7719,4.0483,2.2679,1,1,182
-4.2281,-5.9517,-4.7321,0,0,182
3.7719,7.0483,4.2679,1,1,182
2.7719,5.0483,4.2679,1,1,182
1.7719,0.048341,4.2679,1,1,182
2.7719,-0.95166,-4.7321,1,1,183
4.7719,6.0483,-4.7321,1,1,183
2.7719,0.048341,-4.7321,1,1,183
-1.2281,1.0483,-4.7321,1,0,183
-1.2281,-0.95166,3.2679,0,1,183
6.7719,6.0483,4.2679,1,1,183
-9.2281,-0.95166,3.2679,0,0,183
4.7719,3.0483,3.2679,1,1,183
-3.2281,1.0483,4.2679,1,1,183
1.7719,1.0483,4.2679,0,1,183
-3.2281,3.0483,2.2679,1,1,183
-3.2281,0.048341,3.2679,1,0,183
-1.2281,-2.9517,3.2679,1,1,183
-3.2281,-0.95166,3.2679,0,0,183
-7.2281,-1.9517,-2.7321,1,0,183
1.7719,2.0483,-3.7321,0,1,183
1.7719,-3.9517,4.2679,1,1,183
1.7719,1.0483,-4.7321,1,1,183
3.7719,-0.95166,-2.7321,1,1,183
2.7719,0.048341,-4.7321,0,1,184
2.7719,-1.9517,4.2679,1,1,184
-5.2281,-4.9517,-3.7321,0,0,184
-2.2281,0.048341,-4.7321,0,0,184
-2.2281,-2.9517,3.2679,0,0,184
-0.22812,-2.9517,-4.7321,1,1,184
-4.2281,2.0483,-4.7321,1,0,184
2.7719,-1.9517,-4.7321,1,0,184
0.77188,4.0483,-4.7321,1,1,184
-4.2281,-1.9517,3.2679,0,1,184
-6.2281,1.0483,2.2679,1,0,184
0.77188,-1.9517,4.2679,0,0,184
-2.2281,-0.95166,4.2679,0,0,184
2.7719,1.0483,-3.7321,1,0,184
5.7719,0.048341,-3.7321,1,0,184
-6.2281,-5.9517,-4.7321,1,0,184
-0.22812,0.048341,-4.7321,1,0,184
-3.2281,0.048341,-4.7321,0,0,184
-1.2281,-0.95166,3.2679,1,0,184
1.7719,3.0483,4.2679,1,0,184
-3.2281,-0.95166,3.2679,0,1,184
0.77188,1.0483,2.2679,1,1,184
-2.2281,-4.9517,4.2679,1,0,184
-1.2281,-0.95166,-4.7321,1,0,185
-2.2281,-6.9517,-4.7321,0,0,185
2.7719,-0.95166,-3.7321,0,1,185
-1.2281,4.0483,-4.7321,0,0,185
-2.2281,-2.9517,-4.7321,1,1,185
1.7719,1.0483,-4.7321,1,1,185
1.7719,3.0483,-4.7321,1,1,185
-1.2281,2.0483,-4.7321,1,1,185
-5.2281,-6.9517,3.2679,0,0,185
-2.2281,-4.9517,4.2679,1,1,185
5.7719,-5.9517,3.2679,1,1,185
-1.2281,-2.9517,-2.7321,0,1,185
-8.2281,6.0483,2.2679,0,0,185
2.7719,7.0483,-2.7321,1,1,185
5.7719,2.0483,4.2679,1,1,185
5.7719,4.0483,-4.7321,1,1,185
3.7719,4.0483,-4.7321,0,1,185
2.7719,2.0483,-4.7321,1,1,185
0.77188,6.0483,-4.7321,0,1,185
-4.2281,-3.9517,4.2679,1,1,185
4.7719,5.0483,4.2679,1,1,185
0.77188,4.0483,2.2679,0,0,187
0.77188,1.0483,-2.7321,1,1,187
5.7719,1.0483,-2.7321,0,1,187
-2.2281,2.0483,4.2679,0,1,187
-1.2281,1.0483,-4.7321,0,1,187
-0.22812,-2.9517,-3.7321,1,1,187
-6.2281,0.048341,4.2679,1,1,187
6.7719,7.0483,4.2679,1,1,187
-6.2281,-3.9517,3.2679,0,0,187
3.7719,5.0483,3.2679,1,1,187
4.7719,0.048341,2.2679,1,1,187
-6.2281,-4.9517,4.2679,0,0,187
4.7719,3.0483,-4.7321,1,0,187
-6.2281,2.0483,4.2679,0,0,187
5.7719,6.0483,4.2679,1,1,187
4.7719,0.048341,-3.7321,1,0,187
0.77188,0.048341,4.2679,1,1,187
-7.2281,2.0483,4.2679,0,0,187
-4.2281,-5.9517,-0.73207,1,1,187
1.7719,5.0483,4.2679,1,1,187
2.7719,2.0483,3.2679,0,1,187
-1.2281,4.0483,2.2679,1,1,187
2.7719,-2.9517,3.2679,1,1,187
-4.2281,6.0483,4.2679,0,0,189
5.7719,-0.95166,-4.7321,1,1,189
1.7719,2.0483,2.2679,0,1,189
-3.2281,3.0483,-2.7321,0,0,189
-1.2281,1.0483,2.2679,0,1,189
-0.22812,-3.9517,-3.7321,1,1,189
-2.2281,2.0483,-4.7321,1,1,189
3.7719,6.0483,4.2679,1,1,189
-3.2281,3.0483,-4.7321,0,0,189
0.77188,1.0483,2.2679,1,1,189
1.7719,2.0483,4.2679,0,0,189
3.7719,1.0483,2.2679,0,1,189
3.7719,3.0483,4.2679,1,1,189
3.7719,5.0483,3.2679,1,1,189
-1.2281,0.048341,4.2679,0,0,189
-2.2281,3.0483,-2.7321,0,1,189
-2.2281,-2.9517,-2.7321,1,0,189
4.7719,6.0483,-4.7321,1,1,189
-6.2281,0.048341,-3.7321,0,0,189
6.7719,-0.95166,-4.7321,1,1,189
5.7719,5.0483,4.2679,0,1,189
4.7719,5.0483,4.2679,1,1,189
1.7719,2.0483,-3.7321,1,1,189
3.7719,0.048341,-4.7321,1,1,189
-0.22812,5.0483,-1.7321,1,1,190
0.77188,-4.9517,4.2679,0,0,190
-1.2281,-2.9517,-4.7321,1,0,190
3.7719,6.0483,-3.7321,0,1,190
6.7719,-1.9517,-2.7321,1,1,190
4.7719,4.0483,-4.7321,0,1,190
-2.2281,-2.9517,-4.7321,1,1,190
1.7719,2.0483,-4.7321,1,0,190
-1.2281,3.0483,-2.7321,1,1,190
-5.2281,-3.9517,-3.7321,0,0,190
-0.22812,-4.9517,4.2679,0,0,190
-1.2281,-0.95166,-3.7321,1,0,190
-3.2281,-2.9517,-4.7321,0,1,190
-9.2281,1.0483,-4.7321,0,0,190
0.77188,1.0483,4.2679,1,1,190
2.7719,4.0483,4.2679,0,1,190
-0.22812,3.0483,3.2679,1,1,190
1.7719,-1.9517,4.2679,0,0,190
0.77188,2.0483,4.2679,0,1,190
4.7719,5.0483,4.2679,1,1,190
-3.2281,-0.95166,3.2679,0,0,190
-3.2281,-4.9517,-4.7321,1,1,190
-0.22812,6.0483,4.2679,1,1,190
1.7719,1.0483,-4.7321,1,0,190
4.7719,1.0483,2.2679,1,1,190
1.7719,-3.9517,4.2679,1,1,190
4.7719,3.0483,2.2679,1,1,190
-1.2281,4.0483,4.2679,1,1,190
1.7719,0.048341,-3.7321,0,1,191
4.7719,-1.9517,-3.7321,1,1,191
-2.2281,-0.95166,-4.7321,0,1,191
-6.2281,-0.95166,3.2679,0,0,191
-5.2281,-1.9517,-3.7321,1,1,191
-0.22812,6.0483,-1.7321,0,0,191
-3.2281,-2.9517,-4.7321,1,0,191
-0.22812,1.0483,-4.7321,1,0,191
1.7719,-1.9517,3.2679,1,0,191
-4.2281,-3.9517,2.2679,0,0,191
-3.2281,-2.9517,-4.7321,1,1,191
2.7719,-2.9517,-4.7321,1,1,191
-2.2281,-2.9517,-4.7321,0,1,191
-4.2281,-4.9517,-4.7321,1,1,191
-7.2281,-5.9517,4.2679,1,0,191
1.7719,-5.9517,-4.7321,0,1,191
-6.2281,1.0483,3.2679,1,1,191
-0.22812,-6.9517,-3.7321,1,1,191
-3.2281,-3.9517,-4.7321,0,1,191
-0.22812,4.0483,4.2679,1,1,191
2.7719,7.0483,-2.7321,1,1,191
4.7719,-1.9517,-2.7321,1,0,193
-6.2281,-5.9517,-4.7321,0,1,193
-1.2281,-1.9517,-4.7321,0,0,193
0.77188,4.0483,3.2679,1,0,193
-7.2281,0.048341,-3.7321,1,1,193
0.77188,-0.95166,4.2679,1,0,193
-3.2281,-1.9517,-3.7321,1,1,193
0.77188,-1.9517,4.2679,1,0,193
-3.2281,-1.9517,3.2679,1,1,193
4.7719,5.0483,-3.7321,0,0,193
-8.2281,-5.9517,2.2679,1,1,193
5.7719,4.0483,-4.7321,1,0,193
-1.2281,-0.95166,-3.7321,0,1,193
-0.22812,-5.9517,2.2679,1,0,193
1.7719,1.0483,-4.7321,0,0,193
-4.2281,2.0483,-2.7321,1,1,193
2.7719,2.0483,4.2679,1,1,193
1.7719,3.0483,2.2679,1,1,193
1.7719,3.0483,2.2679,1,0,193
0.77188,2.0483,4.2679,1,1,194
-2.2281,-3.9517,-4.7321,0,0,194
0.77188,8.0483,2.2679,0,0,194
2.7719,0.048341,-4.7321,1,0,194
1.7719,-3.9517,-4.7321,1,0,194
0.77188,2.0483,2.2679,1,1,194
-3.2281,-8.9517,4.2679,0,1,194
-8.2281,-2.9517,4.2679,1,1,194
-0.22812,1.0483,3.2679,0,0,194
-2.2281,1.0483,-4.7321,1,1,194
2.7719,-2.9517,-3.7321,1,1,194
1.7719,2.0483,4.2679,1,0,194
1.7719,-0.95166,4.2679,1,1,194
4.7719,7.0483,-4.7321,1,1,194
3.7719,-1.9517,2.2679,1,1,194
-5.2281,-0.95166,-4.7321,0,0,194
-3.2281,0.048341,-4.7321,1,1,194
-1.2281,5.0483,3.2679,1,1,194
-7.2281,-4.9517,0.26793,0,1,195
7.7719,4.0483,-4.7321,1,1,195
-2.2281,2.0483,-3.7321,0,0,195
-7.2281,-1.9517,-4.7321,1,1,195
-7.2281,-0.95166,3.2679,1,0,195
1.7719,-3.9517,4.2679,1,0,195
2.7719,1.0483,4.2679,1,1,195
3.7719,4.0483,-2.7321,1,1,195
1.7719,5.0483,-0.73207,0,1,195
-1.2281,0.048341,-4.7321,1,1,195
3.7719,4.0483,-2.7321,0,0,195
1.7719,3.0483,-4.7321,1,1,195
-2.2281,5.0483,3.2679,1,1,195
1.7719,4.0483,-2.7321,0,0,195
3.7719,-1.9517,-4.7321,1,1,195
4.7719,1.0483,4.2679,1,1,195
0.77188,3.0483,4.2679,0,1,195
-3.2281,-2.9517,4.2679,1,0,195
2.7719,-0.95166,4.2679,1,1,195
-1.2281,0.048341,3.2679,1,0,196
-7.2281,-0.95166,3.2679,0,0,196
0.77188,0.048341,-2.7321,0,0,196
2.7719,3.0483,4.2679,1,1,196
2.7719,0.048341,3.2679,1,1,196
0.77188,-1.9517,2.2679,1,1,196
-1.2281,2.0483,2.2679,0,1,196
3.7719,-1.9517,-4.7321,1,1,196
-6.2281,1.0483,-2.7321,0,0,196
-6.2281,-1.9517,4.2679,0,0,196
-2.2281,-6.9517,-2.7321,1,1,196
2.7719,-1.9517,3.2679,1,1,196
-1.2281,-7.9517,-2.7321,0,0,196
1.7719,-0.95166,-3.7321,1,0,196
-0.22812,1.0483,4.2679,1,1,196
3.7719,4.0483,-4.7321,0,1,196
0.77188,6.0483,-3.7321,1,1,196
5.7719,6.0483,4.2679,1,1,196
6.7719,-2.9517,-4.7321,1,1,196
-0.22812,-0.95166,2.2679,1,1,196
-1.2281,3.0483,4.2679,0,0,197
-6.2281,-0.95166,4.2679,0,1,197
0.77188,3.0483,4.2679,1,1,197
-4.2281,1.0483,-4.7321,0,0,197
1.7719,-3.9517,3.2679,0,0,197
2.7719,-1.9517,3.2679,1,1,197
-0.22812,0.048341,4.2679,1,1,197
2.7719,-1.9517,-3.7321,1,1,197
-3.2281,5.0483,-3.7321,0,1,197
1.7719,2.0483,-4.7321,1,1,197
0.77188,0.048341,-4.7321,0,0,197
1.7719,2.0483,-4.7321,1,1,197
5.7719,6.0483,-4.7321,1,1,197
-4.2281,-4.9517,2.2679,1,1,197
