MB_X,MB_Y,Subj,Choice
2.9967,-1.8845,147,0
3.9967,1.1155,147,1
3.9967,-4.8845,147,0
1.9967,4.1155,147,0
2.9967,4.1155,147,0
3.9967,-4.8845,147,0
4.9967,-4.8845,147,0
-0.0033364,-3.8845,147,1
3.9967,0.11553,147,1
-1.0033,4.1155,147,1
4.9967,-0.88447,147,0
4.9967,4.1155,147,0
3.9967,-0.88447,147,0
-4.0033,3.1155,147,1
-4.0033,3.1155,147,1
3.9967,-3.8845,147,0
0.99666,-0.88447,147,0
-4.0033,5.1155,147,1
-1.0033,4.1155,147,1
4.9967,-3.8845,147,0
-4.0033,3.1155,147,0
-4.0033,-1.8845,147,0
-2.0033,4.1155,147,1
0.99666,0.11553,147,0
3.9967,-4.8845,147,0
2.9967,-0.88447,147,0
3.9967,-4.8845,147,1
2.9967,0.11553,147,1
2.9967,-0.88447,147,1
2.9967,-0.88447,147,0
2.9967,0.11553,147,0
-0.0033364,4.1155,147,0
3.9967,3.1155,147,1
-0.0033364,-0.88447,147,0
0.99666,3.1155,147,1
-0.0033364,1.1155,147,1
0.99666,0.11553,147,0
0.99666,4.1155,147,1
0.99666,1.1155,147,0
-0.0033364,0.11553,147,0
4.9967,1.1155,147,0
0.99666,4.1155,147,1
4.9967,1.1155,147,0
0.99666,3.1155,147,1
-5.0033,0.11553,147,0
-1.0033,3.1155,147,0
2.9967,-2.8845,147,0
-2.0033,0.11553,147,1
-4.0033,-1.8845,147,1
-4.0033,-3.8845,147,0
1.9967,4.1155,147,0
2.9967,-2.8845,147,0
-4.0033,-3.8845,147,0
2.9967,-3.8845,147,0
3.9967,-3.8845,147,0
-3.0033,4.1155,147,0
2.9967,4.1155,147,0
3.9967,-3.8845,147,0
-0.0033364,4.1155,147,1
-5.0033,-3.8845,147,1
3.9967,-4.8845,147,1
-0.0033364,-3.8845,147,0
3.9967,-4.8845,147,0
-4.0033,-2.8845,147,1
3.9967,-3.8845,147,0
-2.0033,-3.8845,147,1
-0.0033364,-3.8845,147,1
-4.0033,0.11553,147,0
-1.0033,-3.8845,147,1
-1.0033,-3.8845,147,0
-0.0033364,0.11553,147,1
3.9967,0.11553,147,0
-0.0033364,4.1155,147,1
3.9967,-3.8845,147,0
4.9967,-3.8845,147,0
-4.0033,0.11553,147,1
2.9967,-3.8845,147,0
-0.0033364,-0.88447,147,0
2.9967,-3.8845,147,0
4.9967,-0.88447,147,0
-4.0033,2.1155,147,1
-1.0033,-3.8845,147,1
-0.0033364,-3.8845,147,0
-4.0033,-0.88447,147,1
-4.0033,2.1155,147,1
3.9967,-1.8845,147,1
-2.0033,-0.88447,147,1
-2.0033,0.11553,147,0
3.9967,-3.8845,147,1
3.9967,-3.8845,147,0
3.9967,-3.8845,147,0
1.9967,-3.8845,147,0
-1.0033,-2.8845,147,1
1.9967,2.1155,147,0
-1.0033,1.1155,147,1
1.9967,-0.88447,147,1
-1.0033,2.1155,147,1
1.9967,0.11553,147,0
2.9967,2.1155,147,1
1.9967,0.11553,147,0
1.9967,0.11553,147,0
3.9967,4.1155,147,1
2.9967,0.11553,147,0
2.9967,4.1155,147,0
0.99666,4.1155,147,0
2.9967,3.1155,147,1
3.9967,0.11553,147,0
4.9967,-3.8845,147,0
-1.0033,-1.8845,147,1
1.9967,-3.8845,147,1
-1.0033,1.1155,148,1
3.9967,2.1155,148,1
1.9967,1.1155,148,1
1.9967,1.1155,148,1
3.9967,2.1155,148,1
1.9967,-1.8845,148,0
1.9967,-1.8845,148,0
-0.0033364,2.1155,148,0
-2.0033,3.1155,148,1
-2.0033,2.1155,148,1
-4.0033,-1.8845,148,0
-5.0033,3.1155,148,1
-2.0033,5.1155,148,1
-2.0033,-1.8845,148,1
-2.0033,-3.8845,148,1
-2.0033,3.1155,148,1
-5.0033,-1.8845,148,1
-5.0033,-4.8845,148,0
-5.0033,-4.8845,148,1
-2.0033,-3.8845,148,0
-5.0033,-3.8845,148,0
-4.0033,-3.8845,148,1
-4.0033,-0.88447,148,1
-0.0033364,-3.8845,148,1
-0.0033364,-2.8845,148,0
-2.0033,3.1155,148,1
1.9967,-3.8845,148,0
-2.0033,-3.8845,148,1
3.9967,-2.8845,148,0
2.9967,1.1155,148,0
3.9967,-3.8845,148,0
-4.0033,-3.8845,148,1
0.99666,-3.8845,148,0
-2.0033,1.1155,148,1
-0.0033364,-3.8845,148,1
3.9967,2.1155,148,1
-0.0033364,4.1155,148,1
-2.0033,4.1155,148,0
-0.0033364,4.1155,148,1
-2.0033,4.1155,148,0
-0.0033364,0.11553,148,1
-0.0033364,4.1155,148,1
-2.0033,2.1155,148,1
-2.0033,0.11553,148,0
2.9967,-2.8845,148,1
-4.0033,0.11553,148,1
-4.0033,-3.8845,148,0
-3.0033,5.1155,148,1
2.9967,4.1155,148,1
2.9967,1.1155,148,0
0.99666,4.1155,148,0
4.9967,4.1155,148,0
-3.0033,-2.8845,148,1
2.9967,4.1155,148,0
2.9967,4.1155,148,0
-2.0033,-2.8845,148,1
3.9967,-3.8845,148,1
-0.0033364,-1.8845,148,1
0.99666,-3.8845,148,1
-3.0033,-1.8845,148,1
0.99666,-4.8845,148,1
-4.0033,-2.8845,148,1
-3.0033,-3.8845,148,1
-0.0033364,-2.8845,148,0
0.99666,4.1155,148,1
-0.0033364,3.1155,148,1
-0.0033364,-1.8845,148,0
-3.0033,-1.8845,148,1
-3.0033,-4.8845,148,1
0.99666,-2.8845,148,1
0.99666,-2.8845,148,0
-2.0033,1.1155,148,1
-3.0033,-2.8845,148,1
-4.0033,-1.8845,148,0
-4.0033,1.1155,148,1
-3.0033,-3.8845,148,0
-4.0033,1.1155,148,0
0.99666,0.11553,148,1
-4.0033,3.1155,148,1
-4.0033,-3.8845,148,0
-5.0033,-3.8845,148,1
0.99666,0.11553,148,1
0.99666,-0.88447,148,0
-2.0033,3.1155,148,1
-2.0033,5.1155,148,1
-3.0033,4.1155,148,1
-3.0033,4.1155,148,1
-1.0033,5.1155,148,0
-3.0033,2.1155,148,1
4.9967,-0.88447,148,1
-0.0033364,-0.88447,148,1
0.99666,-0.88447,148,1
0.99666,5.1155,148,1
-3.0033,5.1155,148,1
-3.0033,-1.8845,148,0
-2.0033,1.1155,148,1
-3.0033,-3.8845,148,0
-1.0033,-3.8845,148,1
-2.0033,2.1155,148,1
-2.0033,1.1155,148,1
-1.0033,-1.8845,148,1
-2.0033,1.1155,148,1
-2.0033,-2.8845,148,1
-2.0033,4.1155,148,1
0.99666,-1.8845,148,1
-2.0033,-1.8845,148,1
-4.0033,3.1155,148,1
0.99666,-1.8845,148,1
0.99666,-3.8845,148,0
0.99666,0.11553,148,1
-2.0033,-3.8845,148,1
0.99666,3.1155,148,1
0.99666,1.1155,148,1
0.99666,0.11553,148,1
0.99666,0.11553,148,1
0.99666,5.1155,148,1
0.99666,1.1155,148,1
-2.0033,2.1155,148,1
0.99666,1.1155,148,1
-2.0033,-2.8845,148,1
-1.0033,1.1155,148,1
-2.0033,5.1155,148,1
0.99666,1.1155,148,1
1.9967,1.1155,148,1
1.9967,2.1155,148,1
0.99666,2.1155,148,1
1.9967,1.1155,148,1
-2.0033,0.11553,148,0
1.9967,3.1155,148,1
1.9967,3.1155,148,1
2.9967,2.1155,148,0
-2.0033,-1.8845,148,1
-2.0033,-1.8845,148,0
-2.0033,-2.8845,148,1
3.9967,2.1155,148,1
-2.0033,-2.8845,148,1
3.9967,3.1155,148,1
3.9967,4.1155,148,1
-4.0033,-2.8845,148,1
3.9967,5.1155,148,0
-4.0033,2.1155,148,0
-3.0033,2.1155,148,1
4.9967,4.1155,148,1
0.99666,-3.8845,148,1
3.9967,2.1155,148,1
3.9967,5.1155,148,1
2.9967,3.1155,148,1
3.9967,5.1155,148,1
-3.0033,0.11553,148,0
3.9967,3.1155,148,1
3.9967,5.1155,148,1
0.99666,0.11553,148,1
3.9967,4.1155,148,1
1.9967,4.1155,148,0
3.9967,-0.88447,148,0
0.99666,1.1155,148,1
-1.0033,-0.88447,148,0
0.99666,1.1155,148,0
-1.0033,-0.88447,148,0
-1.0033,-0.88447,148,1
2.9967,3.1155,148,0
-0.0033364,3.1155,149,0
-1.0033,-1.8845,149,0
-0.0033364,1.1155,149,0
3.9967,-1.8845,149,0
-0.0033364,2.1155,149,0
-0.0033364,-1.8845,149,1
-0.0033364,1.1155,149,0
1.9967,1.1155,149,1
-0.0033364,3.1155,149,0
1.9967,3.1155,149,1
1.9967,1.1155,149,1
1.9967,-1.8845,149,0
2.9967,-0.88447,149,1
1.9967,1.1155,149,0
-0.0033364,2.1155,149,1
-0.0033364,1.1155,149,0
0.99666,1.1155,149,0
2.9967,-1.8845,149,0
-0.0033364,5.1155,149,0
2.9967,5.1155,149,1
-3.0033,3.1155,149,1
-3.0033,4.1155,149,1
2.9967,1.1155,149,1
3.9967,4.1155,149,0
2.9967,0.11553,149,1
3.9967,0.11553,149,1
-2.0033,5.1155,149,1
2.9967,4.1155,149,1
4.9967,-1.8845,149,1
2.9967,0.11553,149,1
4.9967,1.1155,149,1
3.9967,-1.8845,149,0
2.9967,5.1155,149,1
2.9967,2.1155,149,1
-2.0033,4.1155,149,0
2.9967,0.11553,149,0
3.9967,0.11553,149,0
2.9967,0.11553,149,0
3.9967,4.1155,149,0
3.9967,4.1155,149,1
2.9967,-1.8845,149,1
-2.0033,4.1155,149,0
-2.0033,1.1155,149,0
2.9967,-2.8845,149,1
2.9967,1.1155,149,0
-1.0033,1.1155,149,1
-0.0033364,-1.8845,149,0
-1.0033,2.1155,149,1
-0.0033364,3.1155,149,1
-1.0033,3.1155,149,1
-1.0033,0.11553,149,1
-4.0033,4.1155,149,1
-4.0033,0.11553,149,1
0.99666,2.1155,149,1
-0.0033364,1.1155,149,0
0.99666,2.1155,149,0
-1.0033,-0.88447,149,1
-1.0033,1.1155,149,1
-1.0033,1.1155,149,1
-0.0033364,2.1155,149,0
0.99666,4.1155,149,1
-0.0033364,1.1155,149,1
0.99666,2.1155,149,0
-0.0033364,-2.8845,149,1
-0.0033364,-0.88447,149,0
-0.0033364,3.1155,149,1
2.9967,2.1155,149,1
2.9967,3.1155,149,1
-0.0033364,0.11553,149,0
2.9967,2.1155,149,1
2.9967,-2.8845,149,1
-0.0033364,0.11553,149,0
-0.0033364,3.1155,149,1
-5.0033,0.11553,149,1
-5.0033,0.11553,149,1
4.9967,-3.8845,149,0
-4.0033,0.11553,149,0
3.9967,3.1155,149,1
-4.0033,0.11553,149,0
-4.0033,0.11553,149,1
-4.0033,3.1155,149,0
-3.0033,4.1155,149,0
3.9967,-3.8845,149,0
3.9967,-3.8845,149,0
4.9967,4.1155,149,0
3.9967,4.1155,149,1
-1.0033,3.1155,149,0
-1.0033,3.1155,149,1
3.9967,-3.8845,149,0
1.9967,4.1155,149,1
-1.0033,0.11553,149,0
2.9967,-0.88447,149,1
-0.0033364,0.11553,149,0
-2.0033,0.11553,149,0
2.9967,-0.88447,149,1
2.9967,-1.8845,149,0
-0.0033364,4.1155,149,1
-3.0033,0.11553,149,1
-3.0033,-4.8845,149,1
2.9967,0.11553,149,1
-3.0033,-4.8845,149,0
-3.0033,-4.8845,149,0
2.9967,-3.8845,149,0
-3.0033,-0.88447,149,0
-2.0033,1.1155,149,1
-5.0033,-1.8845,149,1
-5.0033,-1.8845,149,1
-2.0033,-3.8845,149,1
-2.0033,-3.8845,149,0
0.99666,-2.8845,149,1
-2.0033,-0.88447,149,1
0.99666,-2.8845,149,0
-4.0033,-1.8845,149,0
-2.0033,-2.8845,149,0
-2.0033,-1.8845,149,1
1.9967,5.1155,149,0
0.99666,5.1155,149,0
-3.0033,-4.8845,149,1
2.9967,0.11553,149,1
-5.0033,-2.8845,149,0
-2.0033,-2.8845,149,1
2.9967,5.1155,149,1
-4.0033,-3.8845,149,1
0.99666,0.11553,149,1
-2.0033,3.1155,149,1
-2.0033,4.1155,149,1
-4.0033,-1.8845,149,1
0.99666,5.1155,149,1
0.99666,-2.8845,149,1
-1.0033,4.1155,149,1
-3.0033,4.1155,149,1
-3.0033,3.1155,149,1
-3.0033,-0.88447,149,1
0.99666,-2.8845,149,1
-1.0033,0.11553,149,1
-5.0033,2.1155,149,0
-1.0033,-2.8845,149,1
-5.0033,2.1155,149,1
-3.0033,0.11553,149,1
-1.0033,-2.8845,149,0
-1.0033,-2.8845,149,1
-5.0033,-0.88447,149,1
-3.0033,4.1155,149,1
-1.0033,4.1155,149,1
-3.0033,-4.8845,149,1
-1.0033,-3.8845,149,0
-3.0033,-3.8845,149,0
3.9967,-3.8845,149,0
3.9967,-3.8845,149,1
-0.0033364,-3.8845,149,1
-0.0033364,2.1155,149,1
0.99666,-3.8845,149,0
-0.0033364,-2.8845,149,1
-0.0033364,-0.88447,149,0
0.99666,-0.88447,149,1
1.9967,1.1155,149,0
0.99666,-3.8845,149,1
0.99666,2.1155,149,1
1.9967,2.1155,149,1
0.99666,-4.8845,149,1
0.99666,-0.88447,149,1
3.9967,-3.8845,149,1
-5.0033,3.1155,150,1
2.9967,2.1155,150,1
-0.0033364,0.11553,150,0
2.9967,-3.8845,150,1
2.9967,-1.8845,150,0
0.99666,4.1155,150,1
0.99666,4.1155,150,1
0.99666,3.1155,150,1
-3.0033,0.11553,150,1
0.99666,3.1155,150,0
2.9967,-2.8845,150,0
-0.0033364,-2.8845,150,1
2.9967,2.1155,150,0
-1.0033,-2.8845,150,0
-3.0033,-2.8845,150,0
-3.0033,2.1155,150,1
3.9967,-2.8845,150,0
-5.0033,-1.8845,150,0
-3.0033,0.11553,150,1
2.9967,-2.8845,150,0
-3.0033,-2.8845,150,0
4.9967,1.1155,150,0
-3.0033,4.1155,150,1
-5.0033,-2.8845,150,0
-0.0033364,-2.8845,150,1
-1.0033,4.1155,150,0
-3.0033,-2.8845,150,0
-3.0033,4.1155,150,1
-3.0033,-1.8845,150,1
4.9967,-1.8845,150,1
-2.0033,5.1155,150,1
-0.0033364,-0.88447,150,1
0.99666,1.1155,150,1
-0.0033364,-0.88447,150,0
-2.0033,1.1155,150,0
0.99666,-1.8845,150,1
4.9967,-2.8845,150,0
0.99666,1.1155,150,1
-0.0033364,-0.88447,150,1
0.99666,3.1155,150,0
-3.0033,3.1155,150,1
-3.0033,-0.88447,150,1
-3.0033,0.11553,150,0
-1.0033,-4.8845,150,1
-0.0033364,-2.8845,150,0
-2.0033,-4.8845,150,0
3.9967,-2.8845,150,0
-1.0033,-4.8845,150,0
-0.0033364,2.1155,150,1
3.9967,-2.8845,150,1
-0.0033364,-0.88447,150,0
3.9967,0.11553,150,0
4.9967,0.11553,150,0
2.9967,-0.88447,150,0
1.9967,-0.88447,150,0
-0.0033364,-0.88447,150,0
-1.0033,-0.88447,150,1
1.9967,-0.88447,150,0
3.9967,-0.88447,150,0
-0.0033364,-4.8845,150,1
3.9967,-0.88447,150,0
-1.0033,0.11553,150,0
-0.0033364,1.1155,150,0
-4.0033,-0.88447,150,0
3.9967,-2.8845,150,0
-1.0033,0.11553,150,0
2.9967,0.11553,150,0
-0.0033364,0.11553,150,0
0.99666,-4.8845,150,0
-0.0033364,1.1155,150,1
-0.0033364,-2.8845,150,1
-0.0033364,-3.8845,150,0
0.99666,-3.8845,150,0
0.99666,-0.88447,150,0
4.9967,-3.8845,150,0
-3.0033,-0.88447,150,1
-2.0033,5.1155,150,0
2.9967,-2.8845,150,1
-2.0033,4.1155,150,1
4.9967,-2.8845,150,1
-2.0033,5.1155,150,0
2.9967,5.1155,150,1
3.9967,2.1155,150,0
1.9967,3.1155,150,1
2.9967,-1.8845,150,0
-2.0033,-1.8845,150,1
1.9967,-4.8845,150,1
-3.0033,3.1155,150,1
1.9967,4.1155,150,0
-3.0033,-1.8845,150,0
3.9967,2.1155,150,1
3.9967,4.1155,150,0
-3.0033,5.1155,150,0
-3.0033,0.11553,150,1
-3.0033,1.1155,150,0
3.9967,5.1155,150,0
0.99666,5.1155,150,1
1.9967,4.1155,150,0
1.9967,1.1155,150,1
1.9967,1.1155,150,1
-0.0033364,1.1155,150,1
1.9967,0.11553,150,1
-1.0033,-2.8845,150,1
-1.0033,4.1155,150,1
-0.0033364,0.11553,150,0
-4.0033,0.11553,150,1
-4.0033,-0.88447,150,0
-2.0033,-1.8845,150,1
-1.0033,-1.8845,150,0
-4.0033,0.11553,150,0
-4.0033,0.11553,150,1
-1.0033,-1.8845,150,0
-2.0033,-1.8845,150,1
-2.0033,-1.8845,150,0
-2.0033,2.1155,150,1
-0.0033364,1.1155,150,1
-3.0033,2.1155,150,1
1.9967,-2.8845,150,0
-0.0033364,1.1155,150,1
-4.0033,2.1155,150,1
-4.0033,4.1155,150,1
-4.0033,1.1155,150,0
-4.0033,2.1155,150,1
-4.0033,0.11553,150,1
-0.0033364,0.11553,150,1
0.99666,-3.8845,150,0
-2.0033,-3.8845,150,1
-0.0033364,-1.8845,150,0
1.9967,-1.8845,150,0
-0.0033364,-1.8845,150,1
-0.0033364,-1.8845,150,0
1.9967,-0.88447,150,1
-4.0033,4.1155,150,1
1.9967,-2.8845,150,1
-3.0033,3.1155,150,0
2.9967,-4.8845,150,0
-4.0033,4.1155,150,0
-0.0033364,-1.8845,150,1
-5.0033,0.11553,150,1
-1.0033,-3.8845,150,1
-1.0033,-3.8845,150,0
-4.0033,5.1155,150,1
-4.0033,5.1155,150,0
-1.0033,5.1155,150,0
0.99666,-1.8845,150,0
2.9967,5.1155,150,0
0.99666,-4.8845,150,0
2.9967,5.1155,150,0
1.9967,5.1155,150,0
-5.0033,-3.8845,150,0
4.9967,2.1155,150,1
1.9967,3.1155,150,0
4.9967,3.1155,150,0
4.9967,3.1155,150,1
4.9967,2.1155,150,1
1.9967,-0.88447,150,1
4.9967,-4.8845,150,1
1.9967,5.1155,150,0
4.9967,-1.8845,150,0
-0.0033364,-1.8845,150,1
-0.0033364,0.11553,150,0
-0.0033364,0.11553,150,0
-0.0033364,4.1155,151,1
4.9967,-0.88447,151,0
3.9967,0.11553,151,0
-1.0033,-0.88447,151,0
1.9967,-2.8845,151,0
-1.0033,0.11553,151,1
1.9967,-4.8845,151,0
3.9967,-0.88447,151,1
-5.0033,-0.88447,151,0
3.9967,-1.8845,151,0
-0.0033364,0.11553,151,1
2.9967,-2.8845,151,0
-0.0033364,-1.8845,151,1
-0.0033364,1.1155,151,0
2.9967,-0.88447,151,0
-1.0033,-3.8845,151,1
0.99666,0.11553,151,0
-1.0033,-0.88447,151,0
-3.0033,-4.8845,151,0
-5.0033,-3.8845,151,0
-4.0033,-0.88447,151,1
-3.0033,-3.8845,151,1
-0.0033364,0.11553,151,1
-2.0033,-3.8845,151,1
-1.0033,-3.8845,151,1
-0.0033364,-1.8845,151,0
-4.0033,3.1155,151,1
-4.0033,0.11553,151,0
2.9967,-1.8845,151,0
-1.0033,0.11553,151,0
2.9967,1.1155,151,0
3.9967,-3.8845,151,1
3.9967,0.11553,151,1
3.9967,1.1155,151,1
-2.0033,4.1155,151,1
4.9967,1.1155,151,0
-2.0033,0.11553,151,1
3.9967,-1.8845,151,0
0.99666,-3.8845,151,1
3.9967,-1.8845,151,0
2.9967,1.1155,151,1
2.9967,3.1155,151,1
2.9967,3.1155,151,0
2.9967,0.11553,151,1
4.9967,3.1155,151,1
3.9967,-1.8845,151,0
4.9967,3.1155,151,1
3.9967,4.1155,151,0
-2.0033,4.1155,151,0
2.9967,0.11553,151,1
4.9967,3.1155,151,0
0.99666,4.1155,151,0
3.9967,3.1155,151,0
-4.0033,2.1155,151,0
1.9967,-4.8845,151,0
3.9967,4.1155,151,0
1.9967,2.1155,151,0
-5.0033,0.11553,151,1
-5.0033,-0.88447,151,0
3.9967,2.1155,151,1
-1.0033,-4.8845,151,1
-1.0033,-1.8845,151,0
-2.0033,0.11553,151,0
-0.0033364,-1.8845,151,0
0.99666,4.1155,151,0
4.9967,-1.8845,151,0
-2.0033,4.1155,151,1
0.99666,-1.8845,151,0
-5.0033,4.1155,151,0
-1.0033,-2.8845,151,0
0.99666,-1.8845,151,1
0.99666,-1.8845,151,0
-5.0033,1.1155,151,0
-5.0033,-4.8845,151,0
-2.0033,1.1155,151,1
-2.0033,-2.8845,151,1
-4.0033,1.1155,151,1
-4.0033,-4.8845,151,1
-0.0033364,-1.8845,151,1
1.9967,-0.88447,153,1
-2.0033,2.1155,153,1
-2.0033,-2.8845,153,1
-2.0033,-3.8845,153,0
2.9967,-1.8845,153,0
-1.0033,2.1155,153,0
-1.0033,0.11553,153,0
-5.0033,0.11553,153,1
-0.0033364,-4.8845,153,1
-4.0033,2.1155,153,1
2.9967,-3.8845,153,0
2.9967,-3.8845,153,0
-4.0033,-1.8845,153,0
2.9967,-2.8845,153,0
-0.0033364,0.11553,153,1
2.9967,-2.8845,153,0
-3.0033,-3.8845,153,1
-0.0033364,0.11553,153,0
1.9967,-2.8845,153,0
2.9967,-2.8845,153,0
0.99666,-2.8845,153,0
2.9967,-2.8845,153,1
-1.0033,-1.8845,153,0
-1.0033,1.1155,153,0
2.9967,-1.8845,153,0
-3.0033,1.1155,153,0
2.9967,-2.8845,153,0
-3.0033,-1.8845,153,1
1.9967,-2.8845,153,0
-2.0033,-1.8845,153,0
-2.0033,-1.8845,153,0
1.9967,-1.8845,153,0
-3.0033,-1.8845,153,1
-3.0033,-2.8845,153,0
-0.0033364,-2.8845,153,1
-0.0033364,0.11553,153,0
-4.0033,0.11553,153,1
0.99666,-1.8845,153,0
-3.0033,0.11553,153,1
0.99666,-1.8845,153,1
-3.0033,-0.88447,153,1
0.99666,-4.8845,153,0
-4.0033,-2.8845,153,0
-3.0033,0.11553,153,1
-2.0033,1.1155,153,1
-0.0033364,1.1155,153,1
-2.0033,1.1155,153,0
-0.0033364,-2.8845,153,0
3.9967,-2.8845,153,0
-3.0033,0.11553,153,0
-3.0033,2.1155,153,0
-0.0033364,2.1155,153,1
3.9967,1.1155,153,0
3.9967,2.1155,153,1
3.9967,-2.8845,153,0
0.99666,0.11553,153,0
-0.0033364,1.1155,153,1
4.9967,-2.8845,153,0
1.9967,-2.8845,153,0
-0.0033364,1.1155,153,0
1.9967,-4.8845,153,0
0.99666,2.1155,153,0
0.99666,-4.8845,153,0
0.99666,2.1155,153,1
-3.0033,-4.8845,153,0
-1.0033,1.1155,153,0
-3.0033,-4.8845,153,1
-4.0033,1.1155,153,1
-4.0033,1.1155,153,0
-5.0033,-1.8845,153,1
-3.0033,-4.8845,153,0
4.9967,4.1155,153,0
-4.0033,4.1155,153,0
-4.0033,-4.8845,153,0
3.9967,2.1155,153,0
-5.0033,-0.88447,153,1
-3.0033,-4.8845,153,1
3.9967,4.1155,153,1
-0.0033364,4.1155,153,0
-3.0033,0.11553,153,0
-5.0033,0.11553,153,1
-1.0033,4.1155,153,0
2.9967,-0.88447,153,0
-5.0033,-1.8845,153,0
1.9967,-1.8845,153,0
1.9967,-0.88447,153,0
-2.0033,-1.8845,153,1
-4.0033,2.1155,153,1
-2.0033,-3.8845,153,0
3.9967,-3.8845,153,0
-1.0033,-3.8845,153,0
-0.0033364,-3.8845,153,1
0.99666,-3.8845,153,0
-0.0033364,-3.8845,153,0
-2.0033,-3.8845,153,1
-4.0033,-1.8845,153,1
0.99666,2.1155,153,1
-2.0033,-1.8845,153,0
-2.0033,0.11553,153,0
-0.0033364,1.1155,153,1
1.9967,0.11553,153,0
-0.0033364,4.1155,153,1
-2.0033,1.1155,153,0
-0.0033364,4.1155,153,1
-1.0033,1.1155,153,1
-0.0033364,4.1155,153,1
-1.0033,1.1155,153,1
3.9967,-0.88447,153,1
-1.0033,-4.8845,153,0
-1.0033,1.1155,153,1
-1.0033,3.1155,153,1
-4.0033,-4.8845,153,1
-4.0033,-1.8845,153,1
3.9967,-3.8845,153,0
-1.0033,4.1155,153,1
-0.0033364,-1.8845,153,0
3.9967,0.11553,153,1
-1.0033,2.1155,153,0
-1.0033,2.1155,153,1
-3.0033,0.11553,153,0
-2.0033,0.11553,153,1
-4.0033,-0.88447,153,0
1.9967,0.11553,153,0
-1.0033,4.1155,153,1
-1.0033,3.1155,153,0
1.9967,2.1155,153,1
1.9967,-2.8845,153,0
-3.0033,-2.8845,153,0
1.9967,-0.88447,153,1
-0.0033364,2.1155,153,0
1.9967,0.11553,153,0
-0.0033364,-1.8845,153,0
-3.0033,-0.88447,153,1
-2.0033,1.1155,153,0
-0.0033364,-0.88447,153,1
-0.0033364,-1.8845,153,1
-3.0033,3.1155,153,1
0.99666,5.1155,153,1
-0.0033364,-1.8845,153,1
0.99666,-2.8845,153,0
-0.0033364,-1.8845,153,0
-1.0033,-1.8845,153,1
-2.0033,-2.8845,153,1
-1.0033,-1.8845,153,0
-4.0033,-2.8845,153,1
-2.0033,-3.8845,153,0
-4.0033,-2.8845,153,0
-5.0033,-2.8845,153,0
-4.0033,-1.8845,153,1
-4.0033,-0.88447,153,0
-3.0033,-3.8845,153,0
-5.0033,-3.8845,153,0
-5.0033,-4.8845,153,0
-3.0033,-0.88447,153,1
-2.0033,-3.8845,153,0
-5.0033,-2.8845,153,0
-3.0033,-1.8845,153,0
-5.0033,-3.8845,153,0
-0.0033364,-3.8845,153,1
-3.0033,-2.8845,153,0
-5.0033,-4.8845,153,1
1.9967,1.1155,154,0
2.9967,-3.8845,154,0
1.9967,-1.8845,154,0
0.99666,-1.8845,154,0
-1.0033,-1.8845,154,0
-1.0033,-3.8845,154,0
3.9967,-0.88447,154,0
-3.0033,-0.88447,154,1
1.9967,-2.8845,154,0
-3.0033,1.1155,154,1
-2.0033,-0.88447,154,0
-3.0033,-0.88447,154,0
-3.0033,2.1155,155,0
1.9967,-2.8845,155,1
-1.0033,5.1155,155,1
1.9967,-0.88447,155,0
-1.0033,-1.8845,155,0
-1.0033,0.11553,155,1
-1.0033,-1.8845,155,1
-3.0033,-0.88447,155,0
-1.0033,0.11553,155,1
-4.0033,-0.88447,155,1
-1.0033,5.1155,155,1
-1.0033,-0.88447,155,0
-1.0033,0.11553,155,0
-5.0033,2.1155,155,1
1.9967,0.11553,155,0
-5.0033,2.1155,155,1
-5.0033,0.11553,155,1
-1.0033,-1.8845,155,0
3.9967,1.1155,155,0
-3.0033,4.1155,155,1
3.9967,1.1155,155,0
-5.0033,4.1155,155,0
2.9967,1.1155,155,0
2.9967,1.1155,155,1
-3.0033,3.1155,155,1
-5.0033,5.1155,155,1
3.9967,-2.8845,155,0
-3.0033,-2.8845,155,0
-5.0033,3.1155,155,1
0.99666,-2.8845,155,0
0.99666,-2.8845,155,1
3.9967,1.1155,155,0
0.99666,0.11553,155,1
1.9967,3.1155,155,0
-0.0033364,-0.88447,155,1
0.99666,3.1155,155,0
3.9967,3.1155,155,0
0.99666,0.11553,155,1
3.9967,-0.88447,155,0
-0.0033364,0.11553,155,0
1.9967,2.1155,155,0
-3.0033,2.1155,155,1
1.9967,-0.88447,155,0
0.99666,-0.88447,155,1
2.9967,-1.8845,155,0
-0.0033364,-1.8845,155,0
0.99666,-0.88447,155,0
-2.0033,-0.88447,155,1
-2.0033,-1.8845,155,1
-2.0033,-1.8845,155,0
-4.0033,-0.88447,155,0
1.9967,-1.8845,155,1
1.9967,-1.8845,155,1
-2.0033,1.1155,155,1
1.9967,2.1155,155,0
-2.0033,-1.8845,155,0
-2.0033,0.11553,155,1
-2.0033,2.1155,155,1
1.9967,4.1155,155,1
-2.0033,4.1155,155,1
2.9967,4.1155,155,1
1.9967,-1.8845,155,0
2.9967,2.1155,155,1
2.9967,2.1155,155,1
2.9967,2.1155,155,0
-2.0033,4.1155,155,1
2.9967,1.1155,155,0
0.99666,1.1155,155,1
-2.0033,4.1155,155,0
4.9967,1.1155,155,0
0.99666,4.1155,155,1
3.9967,1.1155,155,0
0.99666,1.1155,155,0
0.99666,1.1155,155,0
-2.0033,2.1155,155,1
