subject,datestamp,timestamp,version,Type,Goal,OptNum,Action,S2,Re,rt1,rt2,score,round,Crit,id
A3N7R7P9HP2YB6_dg_v15,5/11/2015,23:44:08,numberSum_v1,1,0,4,0,0,0,1782,1078,0,16,0,4949
A3N7R7P9HP2YB6_dg_v15,5/11/2015,23:44:14,numberSum_v1,1,1,15,1,1,0,1510,870,0,17,0,4950
A3N7R7P9HP2YB6_dg_v15,5/11/2015,23:44:22,numberSum_v1,1,1,4,1,1,0,3488,846,0,18,0,4951
A3N7R7P9HP2YB6_dg_v15,5/11/2015,23:44:28,numberSum_v1,1,0,15,0,0,0,1494,1039,0,19,0,4952
A3N7R7P9HP2YB6_dg_v15,5/11/2015,23:44:36,numberSum_v1,1,1,9,1,1,0,3986,733,0,20,0,4953
A248LF7KKHXZ14_dg_v15,5/11/2015,23:44:42,numberSum_v1,1,1,10,1,1,0,1824,717,0,26,0,4954
A3N7R7P9HP2YB6_dg_v15,5/11/2015,23:44:43,numberSum_v1,1,0,10,0,0,0,1767,1000,0,21,0,4955
A248LF7KKHXZ14_dg_v15,5/11/2015,23:44:47,numberSum_v1,1,0,1,0,0,0,1113,919,0,27,0,4956
A3N7R7P9HP2YB6_dg_v15,5/11/2015,23:44:48,numberSum_v1,1,1,15,1,1,0,1229,726,0,22,0,4957
A248LF7KKHXZ14_dg_v15,5/11/2015,23:44:54,numberSum_v1,1,1,10,1,1,0,1436,536,0,28,0,4958
A3N7R7P9HP2YB6_dg_v15,5/11/2015,23:44:55,numberSum_v1,1,1,15,1,1,0,2553,750,0,23,0,4959
A248LF7KKHXZ14_dg_v15,5/11/2015,23:45:03,numberSum_v1,1,0,15,0,2,0,3199,2400,0,29,0,4960
A3N7R7P9HP2YB6_dg_v15,5/11/2015,23:45:06,numberSum_v1,1,1,12,1,1,0,6785,797,0,24,0,4961
A248LF7KKHXZ14_dg_v15,5/11/2015,23:45:10,numberSum_v1,1,0,4,0,0,0,2267,857,0,30,0,4962
A3N7R7P9HP2YB6_dg_v15,5/11/2015,23:45:13,numberSum_v1,1,1,6,1,1,0,2097,782,0,25,0,4963
A248LF7KKHXZ14_dg_v15,5/11/2015,23:45:19,numberSum_v1,1,1,15,1,1,0,3752,693,0,31,0,4964
A248LF7KKHXZ14_dg_v15,5/11/2015,23:45:25,numberSum_v1,1,1,6,1,1,0,2443,556,0,32,0,4965
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:45:27,numberSum_v1,1,0,7,1,1,0,3572,822,40,76,0,4966
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:45:31,numberSum_v1,1,0,1,1,1,1,1123,488,41,77,0,4967
A248LF7KKHXZ14_dg_v15,5/11/2015,23:45:31,numberSum_v1,1,1,4,1,2,0,1774,1044,0,33,0,4968
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:45:35,numberSum_v1,1,0,15,1,1,5,1806,555,46,78,0,4969
A248LF7KKHXZ14_dg_v15,5/11/2015,23:45:39,numberSum_v1,1,0,9,0,0,0,3491,746,0,34,0,4970
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:45:39,numberSum_v1,1,0,4,1,1,3,1782,572,49,79,0,4971
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:45:41,numberSum_v1,1,0,10,1,1,0,1135,449,49,80,0,4972
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:45:44,numberSum_v1,1,0,6,0,0,-2,1193,780,47,81,0,4973
A248LF7KKHXZ14_dg_v15,5/11/2015,23:45:45,numberSum_v1,1,0,1,0,0,0,1749,765,0,35,0,4974
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:45:48,numberSum_v1,1,0,1,0,0,0,2025,661,47,82,0,4975
A248LF7KKHXZ14_dg_v15,5/11/2015,23:45:50,numberSum_v1,1,1,10,1,1,0,1604,567,0,36,0,4976
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:45:53,numberSum_v1,1,0,12,0,0,-3,3070,663,44,83,0,4977
A3N7R7P9HP2YB6_dg_v15,5/11/2015,23:45:54,numberSum_v1,1,0,10,0,0,0,1977,981,0,26,0,4978
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:45:56,numberSum_v1,1,0,1,0,0,-1,902,669,43,84,0,4979
A248LF7KKHXZ14_dg_v15,5/11/2015,23:45:59,numberSum_v1,1,1,12,1,1,0,4196,521,0,37,0,4980
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:45:59,numberSum_v1,1,0,15,1,1,0,1417,690,43,85,0,4981
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:46:02,numberSum_v1,1,0,7,1,2,5,1379,955,48,86,0,4982
A248LF7KKHXZ14_dg_v15,5/11/2015,23:46:04,numberSum_v1,1,0,10,0,0,0,1473,794,0,38,0,4983
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:46:06,numberSum_v1,1,0,13,1,1,3,1894,722,51,87,1,4984
A3N7R7P9HP2YB6_dg_v15,5/11/2015,23:46:06,numberSum_v1,1,0,9,0,0,0,7984,892,0,27,0,4985
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:46:09,numberSum_v1,1,0,4,1,1,5,2136,448,56,88,0,4986
A248LF7KKHXZ14_dg_v15,5/11/2015,23:46:11,numberSum_v1,1,1,7,1,1,0,2264,638,0,39,0,4987
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:46:12,numberSum_v1,1,0,12,1,1,4,1693,406,60,89,0,4988
A3N7R7P9HP2YB6_dg_v15,5/11/2015,23:46:12,numberSum_v1,1,1,15,1,1,0,1672,670,0,28,0,4989
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:46:15,numberSum_v1,1,0,1,1,1,3,917,559,63,90,0,4990
A248LF7KKHXZ14_dg_v15,5/11/2015,23:46:16,numberSum_v1,1,1,12,1,1,0,1464,570,0,40,0,4991
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:46:18,numberSum_v1,1,0,7,1,1,5,1253,546,68,91,0,4992
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:46:21,numberSum_v1,1,0,1,1,2,5,1788,935,73,92,0,4993
A248LF7KKHXZ14_dg_v15,5/11/2015,23:46:22,numberSum_v1,1,0,6,0,2,0,1006,955,0,41,0,4994
A3N7R7P9HP2YB6_dg_v15,5/11/2015,23:46:23,numberSum_v1,1,1,4,1,1,0,4290,790,0,29,0,4995
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:46:24,numberSum_v1,1,0,3,1,1,4,1744,490,77,93,1,4996
A248LF7KKHXZ14_dg_v15,5/11/2015,23:46:28,numberSum_v1,1,1,15,1,1,0,1548,597,0,42,0,4997
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:46:29,numberSum_v1,1,0,9,0,0,0,3270,743,77,94,0,4998
A3N7R7P9HP2YB6_dg_v15,5/11/2015,23:46:31,numberSum_v1,1,1,10,1,2,0,1558,2598,0,30,0,4999
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:46:32,numberSum_v1,1,0,15,1,1,1,1558,472,78,95,0,5000
A248LF7KKHXZ14_dg_v15,5/11/2015,23:46:34,numberSum_v1,1,0,1,0,2,0,1808,835,0,43,0,5001
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:46:36,numberSum_v1,1,0,15,1,1,0,1983,591,78,96,0,5002
A3N7R7P9HP2YB6_dg_v15,5/11/2015,23:46:38,numberSum_v1,1,1,12,1,1,0,2063,902,0,31,0,5003
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:46:39,numberSum_v1,1,0,10,0,2,-3,1493,934,75,97,0,5004
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:46:42,numberSum_v1,1,0,14,0,0,0,1595,779,75,98,1,5005
A248LF7KKHXZ14_dg_v15,5/11/2015,23:46:44,numberSum_v1,1,1,1,0,0,0,6093,1006,0,44,0,5006
A3N7R7P9HP2YB6_dg_v15,5/11/2015,23:46:45,numberSum_v1,1,1,9,1,1,0,2128,766,0,32,0,5007
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:46:45,numberSum_v1,1,0,12,1,1,1,1666,566,76,99,0,5008
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:46:48,numberSum_v1,1,0,9,1,1,4,1514,523,80,100,0,5009
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:46:51,numberSum_v1,1,0,4,1,1,4,1572,481,84,101,0,5010
A248LF7KKHXZ14_dg_v15,5/11/2015,23:46:51,numberSum_v1,1,1,9,1,2,0,2301,968,0,45,0,5011
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:46:55,numberSum_v1,1,0,6,1,1,5,2454,537,89,102,0,5012
A3N7R7P9HP2YB6_dg_v15,5/11/2015,23:46:55,numberSum_v1,1,1,12,1,1,0,3297,679,0,33,0,5013
A248LF7KKHXZ14_dg_v15,5/11/2015,23:46:57,numberSum_v1,1,1,9,1,1,0,1811,528,0,46,0,5014
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:47:00,numberSum_v1,1,0,10,1,1,4,1073,409,93,103,0,5015
A3N7R7P9HP2YB6_dg_v15,5/11/2015,23:47:01,numberSum_v1,1,1,1,1,1,0,1476,741,0,34,0,5016
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:47:04,numberSum_v1,1,0,12,1,2,5,1652,896,98,104,0,5017
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:47:07,numberSum_v1,1,0,5,0,0,3,1730,650,101,105,1,5018
A248LF7KKHXZ14_dg_v15,5/11/2015,23:47:10,numberSum_v1,1,0,1,1,1,0,8851,787,0,47,0,5019
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:47:11,numberSum_v1,1,0,7,0,0,1,2312,637,102,106,0,5020
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:47:15,numberSum_v1,1,0,4,1,1,-1,2438,688,101,107,0,5021
A248LF7KKHXZ14_dg_v15,5/11/2015,23:47:17,numberSum_v1,1,1,12,1,2,0,3171,833,0,48,0,5022
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:47:18,numberSum_v1,1,0,7,0,0,-3,1481,612,98,108,0,5023
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:47:22,numberSum_v1,1,0,15,0,0,-3,2047,598,95,109,0,5024
A248LF7KKHXZ14_dg_v15,5/11/2015,23:47:23,numberSum_v1,1,1,9,1,1,0,1685,436,0,49,0,5025
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:47:24,numberSum_v1,1,0,15,1,1,-4,1345,703,91,110,0,5026
A248LF7KKHXZ14_dg_v15,5/11/2015,23:47:28,numberSum_v1,1,0,1,0,0,0,1342,927,0,50,0,5027
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:47:28,numberSum_v1,1,0,12,1,1,-1,2315,578,90,111,0,5028
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:47:31,numberSum_v1,1,0,10,1,1,0,1303,438,90,112,0,5029
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:47:34,numberSum_v1,1,0,9,0,2,-2,1601,755,88,113,0,5030
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:47:36,numberSum_v1,1,0,11,1,1,2,1040,442,90,114,1,5031
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:47:39,numberSum_v1,1,0,1,1,1,3,1233,427,93,115,0,5032
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:47:42,numberSum_v1,1,0,9,1,1,1,1573,490,94,116,0,5033
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:47:45,numberSum_v1,1,0,12,0,2,-3,1245,791,91,117,0,5034
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:47:47,numberSum_v1,1,0,2,0,0,-1,1283,681,90,118,1,5035
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:47:49,numberSum_v1,1,0,10,1,1,2,910,554,92,119,0,5036
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:47:52,numberSum_v1,1,0,6,1,1,3,1520,470,95,120,0,5037
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:47:55,numberSum_v1,1,0,12,0,0,-4,1437,817,91,121,0,5038
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:47:57,numberSum_v1,1,0,1,1,1,0,889,467,91,122,0,5039
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:48:00,numberSum_v1,1,0,4,0,2,3,1164,787,94,123,0,5040
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:48:03,numberSum_v1,1,0,8,0,0,1,983,733,95,124,1,5041
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:48:06,numberSum_v1,1,0,9,0,0,2,1625,761,97,125,0,5042
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:48:11,numberSum_v1,1,0,9,0,0,1,1057,674,98,126,0,5043
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:48:13,numberSum_v1,1,0,10,1,1,-3,951,400,95,127,0,5044
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:48:16,numberSum_v1,1,0,1,0,0,2,1208,639,97,128,0,5045
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:48:19,numberSum_v1,1,0,15,0,0,1,1282,849,98,129,0,5046
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:48:23,numberSum_v1,1,0,12,0,2,4,2874,805,102,130,0,5047
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:48:27,numberSum_v1,1,0,13,0,0,5,2033,680,107,131,1,5048
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:48:29,numberSum_v1,1,0,7,0,0,2,1187,613,109,132,0,5049
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:48:33,numberSum_v1,1,0,12,0,0,0,1178,638,109,133,0,5050
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:48:35,numberSum_v1,1,0,9,1,1,-4,1120,425,105,134,0,5051
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:48:37,numberSum_v1,1,0,6,0,0,-4,1025,673,101,135,0,5052
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:48:40,numberSum_v1,1,0,6,1,1,3,1538,385,104,136,0,5053
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:48:44,numberSum_v1,1,0,7,1,2,4,1881,861,108,137,0,5054
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:48:47,numberSum_v1,1,0,2,1,1,1,1968,497,109,138,1,5055
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:48:49,numberSum_v1,1,0,1,1,1,0,895,471,109,139,0,5056
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:48:52,numberSum_v1,1,0,7,0,0,-4,1185,699,105,140,0,5057
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:48:57,numberSum_v1,1,0,9,1,1,-3,4516,635,102,141,0,5058
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:49:00,numberSum_v1,1,0,7,0,0,-4,1100,520,98,142,0,5059
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:49:03,numberSum_v1,1,0,4,1,2,5,1739,804,103,143,0,5060
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:49:06,numberSum_v1,1,0,2,1,1,-4,1251,408,99,144,1,5061
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:49:08,numberSum_v1,1,0,4,0,0,-4,1576,554,95,145,0,5062
A248LF7KKHXZ14_dg_v15,5/11/2015,23:49:11,numberSum_v1,1,0,1,1,1,5,1604,528,0,51,0,5063
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:49:11,numberSum_v1,1,0,7,0,0,-2,1556,594,93,146,0,5064
A248LF7KKHXZ14_dg_v15,5/11/2015,23:49:14,numberSum_v1,1,0,1,1,1,4,1611,655,0,52,0,5065
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:49:15,numberSum_v1,1,0,15,1,1,1,2292,513,94,147,0,5066
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:49:18,numberSum_v1,1,0,7,1,2,5,1435,885,99,148,0,5067
A248LF7KKHXZ14_dg_v15,5/11/2015,23:49:19,numberSum_v1,1,0,9,-1,-1,0,957,1708,0,53,0,5068
A248LF7KKHXZ14_dg_v15,5/11/2015,23:49:21,numberSum_v1,1,0,15,0,2,-2,1543,990,0,54,0,5069
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:49:22,numberSum_v1,1,0,14,0,0,-4,1945,905,95,149,1,5070
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:49:24,numberSum_v1,1,0,12,1,1,-1,1304,401,94,150,0,5071
A248LF7KKHXZ14_dg_v15,5/11/2015,23:49:24,numberSum_v1,1,0,1,1,1,-1,1036,638,0,55,0,5072
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:49:26,numberSum_v1,1,0,10,1,1,0,1191,591,94,151,0,5073
A248LF7KKHXZ14_dg_v15,5/11/2015,23:49:27,numberSum_v1,1,0,1,0,0,3,1414,844,0,56,0,5074
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:49:30,numberSum_v1,1,0,6,1,1,0,2100,403,94,152,0,5075
A248LF7KKHXZ14_dg_v15,5/11/2015,23:49:31,numberSum_v1,1,0,7,-1,-1,0,2153,848,0,57,0,5076
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:49:32,numberSum_v1,1,0,6,0,0,-3,1007,677,91,153,0,5077
A248LF7KKHXZ14_dg_v15,5/11/2015,23:49:34,numberSum_v1,1,0,9,1,2,-3,1493,895,0,58,0,5078
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:49:35,numberSum_v1,1,0,10,1,2,-4,1559,718,87,154,0,5079
A248LF7KKHXZ14_dg_v15,5/11/2015,23:49:36,numberSum_v1,1,0,10,0,0,2,1065,792,0,59,0,5080
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:49:37,numberSum_v1,1,0,3,1,1,1,1233,398,88,155,1,5081
A248LF7KKHXZ14_dg_v15,5/11/2015,23:49:40,numberSum_v1,1,0,9,1,1,1,2406,518,0,60,0,5082
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:49:42,numberSum_v1,1,0,6,1,1,3,1719,507,91,156,0,5083
A248LF7KKHXZ14_dg_v15,5/11/2015,23:49:43,numberSum_v1,1,0,1,1,1,2,1335,435,0,61,0,5084
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:49:44,numberSum_v1,1,0,1,1,1,0,1409,475,91,157,0,5085
A248LF7KKHXZ14_dg_v15,5/11/2015,23:49:47,numberSum_v1,1,0,6,0,0,5,2222,863,0,62,0,5086
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:49:48,numberSum_v1,1,0,7,0,0,-3,1819,677,88,158,0,5087
A248LF7KKHXZ14_dg_v15,5/11/2015,23:49:50,numberSum_v1,1,0,15,0,2,4,1015,803,0,63,0,5088
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:49:51,numberSum_v1,1,0,4,1,1,-3,2283,538,85,159,0,5089
A248LF7KKHXZ14_dg_v15,5/11/2015,23:49:55,numberSum_v1,1,0,9,0,0,2,3798,809,0,64,0,5090
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:49:56,numberSum_v1,1,0,9,0,0,-2,3118,930,83,160,0,5091
A248LF7KKHXZ14_dg_v15,5/11/2015,23:49:58,numberSum_v1,1,0,1,0,0,0,956,817,0,65,0,5092
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:50:00,numberSum_v1,1,0,9,1,2,-4,2138,978,79,161,0,5093
A248LF7KKHXZ14_dg_v15,5/11/2015,23:50:01,numberSum_v1,1,0,12,1,1,3,1383,496,0,66,0,5094
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:50:02,numberSum_v1,1,0,14,1,1,-3,1368,441,76,162,1,5095
A248LF7KKHXZ14_dg_v15,5/11/2015,23:50:04,numberSum_v1,1,0,6,1,2,3,1851,996,0,67,0,5096
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:50:06,numberSum_v1,1,0,15,0,0,-3,1882,865,73,163,0,5097
A248LF7KKHXZ14_dg_v15,5/11/2015,23:50:07,numberSum_v1,1,0,6,0,0,-1,1133,699,0,68,0,5098
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:50:09,numberSum_v1,1,0,1,0,0,-3,1268,530,70,164,0,5099
A248LF7KKHXZ14_dg_v15,5/11/2015,23:50:10,numberSum_v1,1,0,4,1,1,1,1953,599,0,69,0,5100
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:50:11,numberSum_v1,1,0,7,1,1,2,1327,418,72,165,0,5101
A248LF7KKHXZ14_dg_v15,5/11/2015,23:50:13,numberSum_v1,1,0,4,1,1,2,1681,487,0,70,0,5102
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:50:15,numberSum_v1,1,0,6,1,2,-4,1988,893,68,166,0,5103
A248LF7KKHXZ14_dg_v15,5/11/2015,23:50:16,numberSum_v1,1,0,12,1,1,1,1402,719,0,71,0,5104
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:50:18,numberSum_v1,1,0,14,1,1,-4,1676,527,64,167,1,5105
A248LF7KKHXZ14_dg_v15,5/11/2015,23:50:19,numberSum_v1,1,0,12,1,1,2,1711,576,0,72,0,5106
A248LF7KKHXZ14_dg_v15,5/11/2015,23:50:22,numberSum_v1,1,0,1,1,2,3,1246,1053,0,73,0,5107
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:50:22,numberSum_v1,1,0,9,0,0,-3,1553,684,61,168,0,5108
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:50:26,numberSum_v1,1,0,1,1,1,-3,1963,534,58,169,0,5109
A248LF7KKHXZ14_dg_v15,5/11/2015,23:50:27,numberSum_v1,1,0,7,1,2,3,2322,908,0,74,0,5110
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:50:29,numberSum_v1,1,0,15,1,2,-4,1637,785,54,170,0,5111
A248LF7KKHXZ14_dg_v15,5/11/2015,23:50:29,numberSum_v1,1,0,12,1,1,-1,1584,465,0,75,0,5112
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:50:32,numberSum_v1,1,0,3,1,1,-2,1786,410,52,171,1,5113
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:50:34,numberSum_v1,1,0,4,0,0,-2,1217,607,50,172,0,5114
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:50:38,numberSum_v1,1,0,12,1,1,0,2206,464,50,173,0,5115
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:50:40,numberSum_v1,1,0,1,0,0,0,1296,687,50,174,0,5116
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:50:44,numberSum_v1,1,0,9,1,1,-2,2200,364,48,175,0,5117
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:50:48,numberSum_v1,1,0,6,1,1,-2,2991,585,46,176,0,5118
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:50:51,numberSum_v1,1,0,10,1,2,5,1196,882,51,177,0,5119
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:50:54,numberSum_v1,1,0,2,0,0,-3,1476,686,48,178,1,5120
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:50:57,numberSum_v1,1,0,12,1,1,3,2021,483,51,179,0,5121
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:51:00,numberSum_v1,1,0,15,1,1,5,1143,549,56,180,0,5122
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:51:02,numberSum_v1,1,0,6,1,1,3,1468,530,59,181,0,5123
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:51:05,numberSum_v1,1,0,10,1,1,4,956,498,63,182,0,5124
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:51:07,numberSum_v1,1,0,1,1,2,-4,871,788,59,183,0,5125
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:51:09,numberSum_v1,1,0,11,1,1,1,961,520,60,184,1,5126
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:51:14,numberSum_v1,1,0,15,1,1,0,2428,481,60,185,0,5127
A248LF7KKHXZ14_dg_v15,5/11/2015,23:51:15,numberSum_v1,1,0,7,1,1,0,1857,613,40,76,0,5128
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:51:16,numberSum_v1,1,0,1,0,0,3,1080,697,63,186,0,5129
A248LF7KKHXZ14_dg_v15,5/11/2015,23:51:17,numberSum_v1,1,0,10,1,1,-1,1231,575,39,77,0,5130
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:51:19,numberSum_v1,1,0,9,0,0,2,1062,618,65,187,0,5131
A248LF7KKHXZ14_dg_v15,5/11/2015,23:51:20,numberSum_v1,1,0,10,0,0,-1,1158,782,38,78,0,5132
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:51:21,numberSum_v1,1,0,7,0,2,-4,1081,793,61,188,0,5133
A248LF7KKHXZ14_dg_v15,5/11/2015,23:51:23,numberSum_v1,1,0,10,0,0,-3,1285,810,35,79,0,5134
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:51:25,numberSum_v1,1,0,11,-1,-1,0,1442,1186,61,189,1,5135
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:51:27,numberSum_v1,1,0,6,0,0,5,939,825,66,190,0,5136
A248LF7KKHXZ14_dg_v15,5/11/2015,23:51:29,numberSum_v1,1,0,4,0,0,-2,3816,763,33,80,0,5137
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:51:30,numberSum_v1,1,0,15,0,0,5,1681,664,71,191,0,5138
A248LF7KKHXZ14_dg_v15,5/11/2015,23:51:32,numberSum_v1,1,0,9,1,1,-3,1395,523,30,81,0,5139
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:51:34,numberSum_v1,1,0,4,0,0,5,1327,678,76,192,0,5140
A248LF7KKHXZ14_dg_v15,5/11/2015,23:51:35,numberSum_v1,1,0,7,0,0,1,1629,700,31,82,0,5141
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:51:36,numberSum_v1,1,0,15,0,0,2,1117,649,78,193,0,5142
A248LF7KKHXZ14_dg_v15,5/11/2015,23:51:38,numberSum_v1,1,0,10,0,0,1,992,723,32,83,0,5143
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:51:39,numberSum_v1,1,0,4,0,0,2,1055,601,80,194,0,5144
A248LF7KKHXZ14_dg_v15,5/11/2015,23:51:40,numberSum_v1,1,0,6,0,0,2,883,645,34,84,0,5145
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:51:42,numberSum_v1,1,0,7,0,0,1,1292,605,81,195,0,5146
A248LF7KKHXZ14_dg_v15,5/11/2015,23:51:42,numberSum_v1,1,0,4,0,0,4,1077,600,38,85,0,5147
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:51:45,numberSum_v1,1,0,9,1,2,3,1668,989,84,196,0,5148
A248LF7KKHXZ14_dg_v15,5/11/2015,23:51:45,numberSum_v1,1,0,12,0,2,4,945,983,42,86,0,5149
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:51:47,numberSum_v1,1,0,8,0,0,0,1088,667,84,197,1,5150
A248LF7KKHXZ14_dg_v15,5/11/2015,23:51:48,numberSum_v1,1,0,11,0,0,5,1063,771,47,87,1,5151
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:51:50,numberSum_v1,1,0,1,1,1,4,879,612,88,198,0,5152
A248LF7KKHXZ14_dg_v15,5/11/2015,23:51:51,numberSum_v1,1,0,9,0,0,2,1738,792,49,88,0,5153
A248LF7KKHXZ14_dg_v15,5/11/2015,23:51:54,numberSum_v1,1,0,1,0,0,1,1632,549,50,89,0,5154
A2JOR5PFVZGCST_dg_v15,5/11/2015,23:51:54,numberSum_v1,1,0,6,1,1,1,3004,590,89,199,0,5155
A248LF7KKHXZ14_dg_v15,5/11/2015,23:51:57,numberSum_v1,1,0,1,0,0,2,951,604,52,90,0,5156
